Timestamp,Date,Ethereum,BSC,Tron,Avalanche,Solana,Polygon,Cronos,Waves,Fantom,Arbitrum,Parallel,Mixin,DefiChain,Klaytn,Kava,Near,Optimism,Aurora,Gnosis,Osmosis,Moonbeam,Elrond,Heco,Fusion,Celo,Bitcoin,Cardano,Acala,EOS,Moonriver,Algorand,RSK,Icon,Ronin,NEO,Astar,Hoo,KCC,Theta,Bifrost,Tezos,Harmony,Binance,Hedera,Telos,Metis,Everscale,Songbird,IoTeX,Oasis,Milkomeda,Wanchain,Karura,Ontology,OKExChain,Stellar,Terra Classic,Godwoken,Terra2,Stacks,Proton,Conflux,Secret,Boba,Kardia,DFK,Sora,Sifchain,Evmos,smartBCH,Vite,ThunderCore,Velas,VeChain,CSC,Fuse,Elastos,Energi,Litecoin,Nuls,Nahmii,Doge,Meter,Syscoin,Callisto,Kadena,Ergo,OntologyEVM,Genshiro,Wax,Bitcoincash,ORE,ICP,TomoChain,Obyte,Hydra,EnergyWeb,Lamden,XDC,Shiden,Findora,Ubiq,CosmosHub,HPB,Stafi,ZYX,EthereumClassic,Lachain,Polis,GoChain,REIchain,Crab,Polkadot,Curio,LBRY,Echelon,MultiVAC,Zilliqa,Kusama,Palm,Ravencoin,SXnetwork,Bittorrent,Ultra,zkSync,Coti
1630540800,02/09/2021,125384128757.79279,20804807088.910133,3571078220.4874544,2275611530.1753054,3744929735.579898,5775794983.199692,,1650145708.195595,912112675.0444199,9508608.777072864,,,,1273059317.86,502585598.46034515,4384242.427095347,125248479.03759818,,43865285.167147994,261536844.57413658,623546.9371895517,,2038829923.2952523,,727989145.2690465,117514324.52571768,,,140414703.9286105,95845426.44497891,52583956.670838945,123224984.8936251,141214712.9,,163639252.71941793,,,14247593.555220824,,,47020448,103139395.85353693,,,,,,,,,,86664787.20006213,65011129.87816897,244195632.73,11801143.938436931,,7543579010.894916,,,,,,41381284.58393456,,24192495.658485,,77792543.46,18428174.16,,,,3210984.155052117,,,,,,9383172.415523857,,13795033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60870210.29551605,,,,,,,,
1630627200,03/09/2021,126720000254.38887,20913937796.26066,3807691841.5529823,2255624607.272695,3979815542.2277317,5733456054.436426,,1694110522.1725516,935007158.374435,12309692.554557836,,,,1282616901.28,508340069.0298034,8671012.2086772,122045836.74646115,,44214294.06622402,265561587.26021177,639767.0253131067,,1980894196.9004014,,692715633.4252623,118584514.34492536,,,140278223.0191529,96508112.83058205,55419328.30756249,123444236.58196211,149165473.77,,166060717.05508307,,,13446008.009128748,,,75485274,101694369.0931089,,,,,,,,,,91102709.08863533,67184528.4416364,249250023.53,11287015.613908332,,7482154061.17048,,,,,,39619733.13980257,,25102679.70162788,,80816706.27566503,19275515.85,,,,3210984.155052117,,,,,,10267076.872559834,,13795033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63317066.858965695,,,,,,,,
1630713600,04/09/2021,128910174088.92815,21167283513.650074,3867617637.5266323,2312534657.7381725,4126215224.123535,5809651822.906742,,1741379964.019193,995838384.8353506,12634213.859585933,,,,1287247955.99,512307423.71136206,25279668.03189654,123666757.86345406,,45369070.563071266,276127155.962535,644818.8936636815,,1969492029.2688015,,678286916.1322997,119161279.98291726,,,141417315.7934759,97506056.90302776,55357430.63092506,124715877.78176662,159614324.24,,166347840.08252734,,,12671889.300162233,,,113527994,102569271.64966373,,,,,,,,,,89241049.14532824,67367975.62756221,253751112.45,10793643.348532936,,7531177371.316757,,,,,,43446168.41470747,,24726309.189616,,77929928.27,17839564.29,,,,3210984.155052117,,,,,,10067006.8924588,,13795033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64854311.19376748,,,,,,,,
1630800000,05/09/2021,129356312177.56766,21326904242.0208,3842989159.534926,2310949260.7112226,4572841289.5253525,5829724333.003957,,1726971481.7503,1077091704.456666,13755957.87843324,,,,1308160556.12,518223635.36271983,30744364.90836543,129107479.92457256,,44846137.53470095,298636035.36483514,629166.456622832,,1958373654.8243577,,712094537.3594527,123253471.22026056,,,149153113.38635832,97010806.47102255,57750476.671856456,126162077.0442478,170329646.09,,178906457.21587297,,,12853290.861405643,,,115202215,108332682.5568066,,,,,,,,,,91112952.65877369,69703961.2216267,261938451.25,11144882.746721623,,7665368474.501978,,,,,,41820571.52916515,,25415035.245709,,72278442.2,18325557.02,,,,3210984.155052117,,,,,,10303989.851560742,,13795033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69158029.64413877,,,,,,,,
1630886400,06/09/2021,130678066405.99422,21229014108.05568,3864463584.330447,2303061338.1581383,5718298637.968999,5804767720.135519,,1596361255.092844,1311790067.3206255,15647600.143864276,,,,1342749877.84,527792617.5735491,34811227.60158166,139088840.45443937,,45152145.18006084,299548660.720986,638880.4783967792,,1982967515.5704472,,679874555.4180838,125696803.9178138,,,149200876.9517389,97676328.27065882,64701820.00600444,128472178.08156908,170624250.93,,177493437.7406034,,,13313400.960384,,,133294904.23930418,109357592.0535628,,,,,,,,,,94527930.35963959,69628163.53168243,256422795.18,10366044.203358917,,7613501581.576876,,,,,,44253182.79608626,,25752840.056258157,,74208926.26252998,19727829.82,,,,3210984.155052117,,,,,,10665393.176205426,,13795033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65835846.78136647,,,,,,,,
1630972800,07/09/2021,125975364493.85626,19372308586.753708,3869467840.933424,2128998413.092598,5760948659.086733,5498177901.491873,,1563819174.6322691,1289725868.3151045,29192741.553715795,,,,1185885460.87,458471502.3052455,38461845.01219275,116907448.31957169,,45121332.11987163,258241459.48911506,654243.9510343715,,2004603434.8798544,,552056425.9793315,113854677.34595524,,,136515762.57727256,101959735.94541241,55358946.31774318,118377686.60873711,135078135.65,,147514673.20799148,,,11367456.668134,,,128737949.4753959,107245577.1982913,,,,,,,,,,80349328.43174052,59882544.57273306,229385650.71,9885759.702581706,,7026762901.033673,,,,,,45201623.476696424,,25557608.329279,,71841933.37,16466475.85,,,,3210984.155052117,,,,,,8969447.832323428,,13795033,,,,,,,,,,,,,,,,,,,,,,,,6.93337580005419,,,,,,,,,,,,,,54820351.86287837,,,,,,,,
1631059200,08/09/2021,120353889014.9266,18842077527.53722,3520521620.4724045,2017743741.393909,7202182936.53196,5080981444.647059,,1468228048.700525,1365158711.5772219,36856387.33358612,,,,1161667476.27,454772556.28059757,45753118.56121214,120149120.30699116,,43447868.13046079,256827515,678062.0228990964,,1946458709.9110181,,569472374.6153507,113243987.32397237,,,135265590.21056563,108309816.52023916,73634910.08217669,115454474.0624693,136566561.05,,147031620.6483386,,,11742582.171181,,,128026993.6909047,99409824.61297655,,,,,,,,,,79630514.73283191,64903837.686305925,214567072.5,9051868.844999759,,7002832858.348608,,,,,,37689391.81552096,,22742849.701412,,62137827.65,16698382.71,,,,3210984.155052117,,,,,,8911263.532127138,,13795033,,,,,,,,,,,,,,,,,,,,,,,,66.43806035409023,,,,,,,,,,,,,,56300555.351720676,,,,,,,,
1631145600,09/09/2021,119374593943.49287,19005762297.538483,3534817771.7361135,2066254102.9682233,8770025496.586296,5081975042.468878,,1474240577.068692,1410338994.66292,40028530.347967245,,,,1146737775.33,459651248.1511555,58780860.20802599,124068323.42933427,,43432323.94865119,335105615,673870.3936171347,,1890982833.681913,,694927253.0016743,113822532.58309868,,,138200329.00323457,119540088.6623284,90028538.60133743,115425780.17115384,153918122.2,,151484760.67666054,,,11554696.573704,,,145611727.06454688,104552969.58863477,,,,,,,,,,79664947.69843513,70555959.62132123,214700096.77,9040953.113677468,,6926449683.8480425,,,,,,38256836.46888974,,22340481.749718,,71185466.14,18373289.83,,,,3210984.155052117,,,,,,8932448.666091574,,13795033,,,,,,,,,,,,,,,,,,,,,,,,12887.274107939971,,,,,,,,,,,,,,59696872.50263259,,,,,,,,
1631232000,10/09/2021,117220882040.30591,18502416039.128265,3546906058.269113,2046913484.8034112,10273270758.313477,4939213939.266465,,1715808403.422817,1339686321.7756577,64065894.0595479,,,,1111553227.2,445024046.8928292,59307152.76453551,117151888.18229607,,42944466.08439071,371910158.981536,754519.4919884006,,1893741800.693049,,671173016.4735271,110084543.92582615,,,132101597.84693515,146526941.2796918,71698306.540646,111126482.3822187,162951514.53,,145600237.3878554,,,10499202.524004342,,,151785940.99538472,108848493.23710096,,,,,,,,,,74811497.74822009,69726963.01302089,204740195.94,8032937.204960098,,7914703664.603777,,,,,,39092176.72667899,,21972081.63176,,69259878.28,16822687.35,,,,3210984.155052117,,,,,,9642530.295214167,,13795033,,,,,,,,,,,,,,,,,,,,,,,,47912.151426752826,,,,,,,,,,,,,,58541224.44886579,,,,,,,,
1631318400,11/09/2021,114925594413.75104,18148826605.805035,3464557362.5458283,2202538667.265617,10966995566.28218,4796719347.814373,,1612717584.4007056,1357911582.6108735,186190708.01057336,,,,1109143590.68,459476855.97412115,60015800.94167618,120382916.39819543,,44019995.06170626,344735882,801325.7889635966,,1869570889.9196937,,673883038.7659503,112009926.82410534,,,134050286.27668583,152018175.92223418,71868906.41596,112514650.27994639,157444545.86,,151959710.87060165,,,11287161.496709,,,151314176.0838804,103165484.7153259,,,,,,,,,,78389692.42482103,74193908.22004263,208219947.33,7861771.64112553,,8174764843.791912,,,,,,42854131.97487356,,21442818.685735546,,65813464.20493095,15499776.27,,,,3210984.155052117,,,,,,11400814.662338512,,13795033,,,,,,,,,,,,,,,,,,,,,,,,51359.33796265602,,,,,,,,,,,,,,59074971.88651642,,,,,,,,
1631404800,12/09/2021,116259488139.58559,18518867304.419006,3602541026.360277,2323951111.7135453,12198985784.639214,4771503988.082792,,1684068542.195446,1349074746.2968166,1612182061.3239105,,,,1144496147.06,468076052.28801775,60781489.48789543,125756815.96942735,,44819467.034127004,447882012.37,982846.5117106629,,1857355604.5381007,,680904501.7509987,115613876.5932996,,,136082933.21063673,171115753.6543013,83692857.30278228,114838774.10994229,154287982.81,,157903834.27836022,,,11327152.492736561,,,165212291.78053796,107103827.8101244,,,,,,,,,,79386137.8787819,77843594.1468167,196644196.42,497005127.8043955,,8452411369.383677,,,,,,46478096.99846563,,22213231.958163,,70306532.18,16792130.17,,,,3210984.155052117,,,,,,13105571.439251935,,13795033,,,,,,,,,,,,,,,,,,,,,,,,49147.793348611165,,,,,,,,,,,,,,60999733.63616929,,,,,,,,
1631491200,13/09/2021,117262844522.3731,18261895328.003277,4164329552.7151403,2315593554.7519135,11672480302.640482,4699474786.079519,,1778876156.20914,1318862630.4135249,1807975679.2217617,,,,1108910164.73,461190489.3267505,64726972.58105933,146536815.61375335,,45099466.14602189,444002364,911337.5050803743,,1805814959.9378245,,705926441.6851959,112881143.8449095,,,133684918.01875615,178976892.40930513,73820416.61586672,113166025.93589477,166599414.91,,151132384.9295604,,,11155308.321994,,,163450758.9358154,110696373.52460772,,,,,,,,,,77007276.33154035,74233973.85190926,194173286.3,510260239.3809519,,8322781819.591193,,,,,,4296055.980424092,,21570210.760661,,70295822.43,16543260.29,,,,3210984.155052117,,,,,,12139194.792698763,,13795033,,,,,,,,,,,,,,,,,,,,,,,,51180.77046254606,,,,,,,,,,,,,,54596967.409612894,,,,,,,,
1631577600,14/09/2021,117043642012.82184,18654462999.82366,3897670468.221873,2253539977.1155844,11351532634.841553,4709013825.643959,,1666696400.7460916,1263006996.7586203,1701135486.6279044,,,,1141663619.3,470748557.6877445,63630343.37496039,155688949.40382987,,44528442.73181484,435981349,859876.2405586895,,1754351011.1407743,,688031443.8533863,117586743.7708766,,,153425449.25056705,186281356.91878662,69652599.9192935,118664035.80472055,341268838.65999997,,157952309.4396926,,,11252396.071804,,,165958673.81329212,105204744.18515447,,,,,,,,,,78151916.39399227,77060017.60271163,199169052.6,498678504.35932785,,8173179972.266768,,,,,,1963481.8502992478,,22120114.46471375,,69285805.08168814,16068419.83,,,,3210984.155052117,,,,,,12302671.068208823,,13795033,,,,,,,,,,,,,,,,,,,,,,,,49528.80425412933,,,,,,,,,,,,,,56875207.78458034,,145.34189446853642,,,,,,
1631664000,15/09/2021,122395980707.42165,19260283323.624138,4237702597.998516,2392911394.8886466,11247942093.710018,4785469371.85234,,1651514667.554183,1314721691.859401,1180368033.8455133,,,,1141466659.32,483533823.9251269,74737897.708214,154026310.82825616,,45113126.212703854,433729125,905107.1540826762,,1788251844.5837722,,690669156.936162,121423761.54292433,,,164643574.84183502,207144965.31249496,69170350.7281942,122518022.8634076,353324313.37,,162283934.06163162,,,11499051.407471,,,166279654.80743343,107618638.20617561,,,531095.618413,,,,,,,79238680.16950096,79349848.98038124,202452406.37,521664725.4283069,,8348699644.863865,,,,,,1799235.801056995,,22022433.099648,,69098931.71,16283675.53,,,,3210984.155052117,,,,,,12728678.14338374,,13795033,,,,,,,,,,,,,,,,,,,,,,,,47703.47216757515,,,,,,,,,,,,,,57647141.332004316,,35.82976485905212,,,,1994311.524767,,
1631750400,16/09/2021,123993727337.00722,19375797995.937294,4234107348.7529287,2597787292.0976834,9582556183.372602,4838772466.11161,,1691738157.445653,1270221127.618801,473915543.3999345,,,,1116016913.08,484831791.9676697,88355468.567643,170634099.10575902,,44311338.846276626,463351341,904132.9851657707,,1777546804.6537058,,733065417.6150975,128427124.88712269,,,152670212.61805305,226362919.28878897,70046952.54565777,123631610.51251045,336488185.44,,157835982.63649386,,,11272119.084824,,,167631687.65216005,107062876.61885956,,,533783.062393,,,,,,,77816535.7543246,76765988.21791825,199166062.51,562226138.3859073,,8524335153.409968,,,,,,2038399.7224099631,,21628226.5473,,68739675.6,16986820.06,,,,3276312.912024998,,,,,,13735890.147276685,,13854705,,,,,,,,,282406.45,,,,,,,,,,,,,,,54001.268072751824,,,,,,,,,,,,,,58420388.453722104,,35.89928952792029,,,,1658867.315359,,
1631836800,17/09/2021,122772803455.30066,19023870311.815506,4214589336.1538153,2817835215.2995734,9493761553.214317,4745261247.280578,,1721617041.734283,1224032177.9689775,401013435.03073895,,,,1086757968.59,477237963.52632344,73363862.54697001,172347612.39154452,,45342844.124762036,430233216,902670.2293325688,,1781453427.4958134,,678644890.7867111,122191004.0156348,,,158120510.66350737,230353004.97044396,66398745.16777919,123701442.68514308,309624255.91999996,,153599926.5335592,,,10599670.435628,,,168282770.22292316,106849897.18426418,472147.4790248532,,527701.354037,,,,,,,77060726.548041,74328295.01971778,197078333.27,565004170.8857648,,8110958691.374261,,,,,,1889294.6985647797,,21333899.59983231,,67762405.02852803,15577257.62,,,,3229000.4718291326,,,,,,12936400.443317235,,14458005,,,,,,,,,281975.4,,,,,,,,,,,,,,,75497.97888145129,,,,,,,,,,,,,,55767801.44597251,,35.911822754061454,,,,1693286.427935,,
1631923200,18/09/2021,121739100702.11458,19247445468.26069,3963543825.202313,2889580581.197086,10499718030.862871,4682429543.668326,,1610124041.3199,1261619778.0569084,726280370.3302354,,,,1104380326.96,478088947.5929504,90122724.02182817,154895196.51008716,,45650969.83626342,508714493.16,843909.5803258772,,1738516182.5629053,,698653594.2802471,125189381.84527516,,,162878306.8694847,227963019.81224418,71999596.79513536,126533408.27799377,321691715.12,,156180709.57039666,,,10981815.995156191,,,173061224.73326245,110448582.23191491,,,539737.91094533,,,,1796821.74733677,,,77846685.90733235,80060208.3882293,197770744.39,558079347.2384161,,8178245706.538088,,,,,,1877803.5002951273,,21000229.082492,,65733373.05,18563948.96,,,,3245500.589449589,,,,,,13399527.232494904,,13404108,,,,,,,,,286326.3,,,,,,,,,,,,,,,91850.0129449832,,,,,,,,,,,,,,55533705.73476269,,396.81594977664264,,,,1616292.0212293002,,
1632009600,19/09/2021,121750478781.99072,19384093407.05344,3970397768.9713635,3035820918.015447,10068436633.30867,4614089665.648326,,1896209022.2413278,1327693699.5741801,795183605.463242,,,,1064555070.11,476629001.89735943,91632731.59950499,154901545.76580447,,46598877.58219978,539619871,902022.0690339127,,1737156323.5309489,,781092816.4917926,123297251.7937034,,,152879878.9469827,248383610.8596774,68198512.04166976,124785875.63793612,303241054.68,,152447739.78035435,,,13216513.452661,,,173592575.6800964,110884302.13612476,,,526734.031639,,,,2223434.02379146,,,75268877.25210774,77086007.49934953,194091536.83,560782174.6748524,,7929039596.030277,,,,,,2161801.4895969224,,21371797.03947287,,61910103.1483,18023896.4,,,,3227883.2599801235,,,,,,12780823.423330642,,13786697,,,,,,,,,286214.9,,,,,,,,,,,,,,,94457.23983170468,,,,,,,,,,,,,,53068075.27374914,,74.33662411689183,,,,1630093.168769,,
1632096000,20/09/2021,115689161206.07632,17569776183.031895,3875663773.2824516,2962017454.082779,8648065542.98093,4386580938.408874,,1829673184.6548395,1220264897.2625275,747461220.8823355,,,,945887638.78,437054231.865727,75440949.45520072,139362902.48364338,,46085998.29565274,417629372.0753,890584.6203285488,,1725926442.1181614,,775179383.659235,112914848.73807131,,,136974001.0954335,251400029.10618222,59557176.634703666,116454333.80890635,285542284.77,,136078932.39923322,,,11423540.032256918,,,152586576.74919894,104803171.67218617,,,493197.02675377444,,,,1903029.94358345,,,68415609.75643843,64280200.11736634,181085509.5,546606659.4584969,,7136742863.3554945,,,,,,2090159.4313558175,,20756027.507117733,,63359690.06696451,17168395.13,,,,3196896.6524463575,,,,,,11415915.914314743,,13303135,,,,,,,,,283411.60148500005,,,,,,,,,,,,,,,92515.85141599827,,,,,,,,,,,,,,45335356.72579182,,64.77641417721952,,,,1392431.4528108228,,
1632182400,21/09/2021,107348749499.64348,16409719173.036856,3524989347.176759,2707841022.0018497,7980558608.765963,4047456666.732196,,1574987624.6120996,1108771795.3499281,682017325.7846477,,,,904746281.75,417093416.9702648,66854053.62923999,128666917.7709263,,46922483.2833977,365865373,790034.0126667945,,1601548733.2774253,,827961722.2783341,112634821.48934133,,,131094520.64528506,224754415.81386554,60996562.77388726,113304918.44610162,252411578.66,,126562470.29956336,,,10997423.415177,,,134775996.17188197,99982232.97740497,,,476256.285853,,,,1743334.50304376,,,64438791.520658754,62333653.245811366,174411906.91,579421760.1603216,,6760247374.965751,,,,,,1770588.5425846088,,19218473.782793038,,55993808.10148036,16289664.17,,,,3127241.5985941426,,,,,,11029965.252908062,,12707789,,,,,,,,,581262.484829,,,,,,,,,,,,,,,81894.39581032643,,,,,,,,,,,,,,42238493.848569274,,66.99154950464201,,,,1389889.019394,,
1632268800,22/09/2021,107785978073.52751,17199162156.658398,3509943638.7883058,2937679303.8588657,8632989454.78339,4024612904.1319838,,1526032090.680934,1233351377.1549938,775024152.1171393,,,,1004057494.79,439313452.96042687,73430587.908497,138408718.6485406,,46508761.46975397,477638091,828362.334885735,,1560030851.6281528,,896174955.0879067,121254261.4329175,,,130153505.15247995,229487598.52068138,71413962.44075793,118171628.23007086,281865214.9,,139054284.96256477,,,11910612.579526,,,153079958.82550696,111618960.03548421,,,500043.433313,,,,1802509.27180365,,,69371584.38695998,69571007.90313229,183710544.6,645063835.255405,,7973151880.453222,,,,,,1594913.4015971886,,18690871.186091,,57122303.83,19996736.6,,,,3237275.9893746045,,,,,,11309185.745637933,,12530205,,,,,,,,,583909.464073,,,,,,,,,,,,,,,79194.02486271615,,,,,,,,,,,,,,47830124.88083313,,67.31743319875719,,,,1570924.13256,,
1632355200,23/09/2021,112759439975.5061,17664347086.095547,3586439620.7580776,3143612372.0538235,9021470663.34737,4227757014.0381327,,1667866021.0489116,1259506212.86991,809676446.7465198,,,,997371995.77,425671356.0859715,88221201.686017,141090432.43576214,,48559285.5464347,504944903,771012.3494670264,,1586314271.7129471,,996119864.9285041,125530860.01524304,,,131731187.93777373,239001327.92788583,81449126.2112694,123052036.82783988,286940155.55,,142650869.5869583,,,12613525.524634,,,164750624.872852,119592278.23956987,,,508823.399566,,,,840686.15450835,,,69982198.6710209,73050852.6383584,186792462.65,672216835.2898561,,8415580945.818729,,,,,,1800493.3848919538,,19098290.697249334,,62464437.43780505,24368221.39,,,,3218559.5187229426,,,,,,11546379.269916788,,12650170,,,,,,,,,2027620.25,,,,,,,,,,,,,,,74250.80516472459,,,,,,,,,,,,,,48564148.05489923,,67.99060753074475,,,,1515111.631891,,
1632441600,24/09/2021,112188967972.95952,17189608208.55204,3690817606.934002,3413975045.733717,8764097967.648594,4201262865.555272,,1684154197.0833418,1243330543.7265449,821676611.7707646,,,,957020081.41,420439685.3029605,77535563.159136,140204637.28404728,,48649344.75044769,509675966,787968.3352731447,,1686017038.8685489,,1021150202.8515663,125124942.00791313,,,124057680.47383061,242394372.23876762,75755837.3805961,120583639.11889859,269680399.84,,132587549.87953609,,,12351316.567082,,,174859719.54924598,113445227.47289407,,,494411.412089,,,,761586.54256616,,,70132482.14200401,68181945.52589716,62718571.48660199,639526479.8937572,,8605056260.099554,,,,,,2009208.9415498292,,18813576.98766,,70614127.55,25851890.43,,,,3158321.676385367,,,,,,10840586.735221656,,12856109,,,,,,,,,2030201.82,,,,,,,,,,,,,,,75226.85799997376,,,,,,,,,,,,,,44632037.20384137,,67.31743319875719,,,,1408393.408924,,
1632528000,25/09/2021,109785651399.59239,17097879422.548018,3513755338.2306185,3574675144.6205263,8807496744.991096,4158461422.0456514,,1722548971.008871,1268979542.7770898,898439383.8949444,,,,940753895.86,423763495.3260587,75279820.236144,135882819.66868073,,48862005.96926647,473551876,750693.9486544388,,1552717158.1423717,,944422952.0808204,125215751.52732131,,,122944040.13647267,244430212.02168518,74030939.60008624,120389920.18504855,257527016.29,,132082951.5387528,,,12137372.30802,,,172491692.1418972,120640521.40904316,,,494976.036256,,,,979200.84590454,,,68244210.80446115,66664847.88676348,63340831.253842995,573832487.0454086,,8720859480.490274,,,,,,2017980.8715847733,,18695581.736107,,61802488.18,22567595.35,,,,3135559.5709149037,,,,,,11055779.460692097,,12586904,,,,,,,,,2032548.55,,,,,,,,,,,,,,,80000.8645889744,,,,,,,,,,,,,,44647671.33493928,,67.99060753074475,,,,1371681.985859,,
1632614400,26/09/2021,111176122406.11372,17060517086.468864,3483770326.3383017,3616079569.6718783,8748350841.981918,4185522809.420597,,1653644338.9537568,1269864061.7407188,950971349.8026178,,,,935202981.56,423988583.8768678,70138301.71535608,138871661.52000836,,50347870.37035504,469116420.03000003,765987.233875368,,1426833569.268279,,889315785.7950698,126782230.61256574,,,121030426.76427853,236013595.99072313,73184238.64225428,123934431.62336269,284025654.53,,131785765.11998665,,,9760705.2971565,,,166502256.4940589,127819699.74714918,,,498337.43382628,,,,865704.41694409,,,67560869.67771426,66342554.5085458,62413850.25576301,483321918.85525405,,8244873418.776793,,,,,,2041536.6142249177,,18944591.531359,,62156663.4,22571253.59,,,,3122940.2460938985,,,,,,11352428.750208396,,13768799,,,,,,,,,2049223.638484,,,,,,,,,,,,,,,85131.85242574534,,,,,,,,,,,,,,44025907.63422757,,65.92215020469014,,,,1390303.69726019,,
1632700800,27/09/2021,112278800279.10342,17082936381.167381,3384576199.7609243,3644240482.76998,8819511720.503363,4181127480.5482635,,1616102111.6049259,1331862170.1464205,985907793.6585591,,,,925718671.69,421856008.63111293,67672634.57793699,133615403.02287735,,50922260.672206156,438699642,762051.6053811384,,1398781491.9927542,,875588885.949088,126769342.60127896,,,110053124.67415433,228896172.29996866,74518044.50928599,128075359.52685815,266937279.66,,128079429.18639076,,,9598840.293476,,,162532494.91699126,122240829.7271129,,,487086.572026,,,,797608.30079152,,,68291141.72640744,67334606.09937245,62130504.65568499,460220404.14056146,,8507638557.815562,,,,,4586509.626649837,2025456.503340095,,18592307.564029,,63627036.04,22212560.07,,,,3099674.947242492,,,,,,10753958.610574316,,12758355,,,,,,,,,2067343.921864,,,,,,,,,,,,,,,35334.77562117922,,,,,,,,,,,,,,42243061.23953432,,68.6166189908276,,,,1356511.551618,,
1632787200,28/09/2021,109644929149.8323,16985783068.239113,3419225023.329751,3586281272.106155,8641052489.168015,4100709111.793799,,1564801661.2680109,1359145236.3035252,957183741.2356912,,,,901789801.42,417624211.7357952,61551189.8593,131451889.34860763,,50509199.17832927,402884960,820239.8286023799,,1388033494.6351914,,831223418.2570624,123873915.74257767,,,107819273.98642097,226973573.07928932,69586471.27178137,131557021.22355554,248722876.82,,124254139.6556022,,,9290679.844524,,,156676885.7862513,117948833.12143359,,,477300.691103,,,,786953.99146968,,,64031135.11616021,75392547.27084869,60204855.11333601,401287989.4903932,,7958279260.764517,,,,,4341979.356575147,1925171.2341629402,,18235680.988351,,62249642.45,20263606.74,,,,3060033.0549203707,,,,,,10481322.015477985,,12473704,,,,,,,,,2069277.60644,,,,,,,,,,,,,,,36210.7156952173,,,,,,,,,,,,,,40417964.00245041,,68.44380601667945,,,,1183265.627116,,
1632873600,29/09/2021,108435424356.87338,16367181845.309586,3304607601.8076057,3590759792.779503,8886579192.327929,4039012725.550471,,1589419523.438942,1369945392.571538,959166776.6685877,,,,915988341.37,414509276.2171746,63079499.06594117,130142163.73874794,,50088668.59891725,402327734.15385604,790839.7622457959,,1399519665.4512086,,812653880.455791,123946207.93665522,,,113978511.91537765,226239117.89058214,54712586.0776544,130534766.25450072,249314174.26,,126375976.14881504,,,9306364.029398143,,,157328093.00772786,118392863.56499837,,,1913612.0473876446,,,,843992.11566625,,,64765066.28885922,80972305.48062004,60714472.19486199,390385154.15846515,,8077306679.352575,,,,,4119935.8547076164,1761450.0503130534,,17997775.185957,,57248888.68,20620406.09,,,,3062550.649103154,,,,,,10593787.632666245,,12335872,,,,,,,,,2077773.18,,,,,,,,,3408926.264751548,,,,,,29546.934376196805,,,,,,,,,,,,,,44449895.50654671,,68.82655046380869,,,,1226246.2610572965,,
1632960000,30/09/2021,110823059170.42018,16533089963.856768,3375254411.276019,3680015740.410686,9646427816.415535,4145452225.8838344,,1691438184.976295,1352462524.0418653,1003126668.4399076,,,,951130128.69,443818428.0949721,64136646.562354,132772968.17058043,,49542840.581529215,432532491,795440.503227822,,1371964185.2722294,,807306798.5062226,131120032.85110044,,,117458649.58394513,227796424.18752527,55176959.95642062,138242239.72548226,263544293.91000003,,132037124.13592799,,,9586436.835511,,,161915879.12608173,120251068.72136706,,,2068167.6566606446,,,,845268.96022234,,,66246943.18600235,83781688.20525059,63693494.011057004,489108490.43348646,,8439283487.134228,,,,,4253015.912758984,1714767.4874784308,,17958480.61293897,,59660895.7582,21486412.11,,,,3043760.9274265678,,,,,,11770530.021523891,,12415370,,,,,,,,,2082051.48,,,,,,,,,4020136.723706584,,,,,,28549.488267880133,,,,,,,,,,,,,,47508549.52443303,,69.51481596844677,,,,1297846.623922,,
1633046400,01/10/2021,114896988255.31233,17580100188.175156,3400019392.675353,3823251150.953871,10773600401.277042,4366359735.664669,,1819695058.770802,1509482689.8093767,1060103128.4062839,,,,1031645197.26,462914987.0306521,70810504.33721499,135762266.7106851,,49733419.62236262,453538022,771033.5170862477,,1341424871.8694081,,885394197.7758942,144082429.76229194,,,122996913.3164005,224562734.16347462,57247266.33403578,149826195.96856812,319893724.54999995,,142493008.04862177,,,10429564.733595,,,179261808.76772833,135010035.5805241,,,2347427.969039671,,,,891222.56976734,,,72863210.10102917,88659295.80441742,68086268.848506,503881907.24080473,,8916487580.796722,,,,,4516429.046919337,1813816.5359331907,,18121944.427739,,60607909.53,23977842.45,,,,3121404.0917349276,,,,,,12526593.575331599,,12801266,,,,,,,,,2087610.46,,,,,,,,,3889325.2164871753,,,,,,68332.88721471366,,,,,,,,,,,,,,52645478.395353876,,68.82655046380869,,,,1536320.208529,,
