Ethereum,BSC,Tron,Avalanche,Solana,Polygon,Cronos,Waves,Fantom,Arbitrum,Parallel,Mixin,DefiChain,Klaytn,Kava,Near,Optimism,Aurora,Gnosis,Osmosis,Moonbeam,Elrond,Heco,Fusion,Celo,Bitcoin,Cardano,Acala,EOS,Moonriver,Algorand,RSK,Icon,Ronin,NEO,Astar,Hoo,KCC,Theta,Bifrost,Tezos,Harmony,Binance,Hedera,Telos,Metis,Everscale,Songbird,IoTeX,Oasis,Milkomeda,Wanchain,Karura,Ontology,OKExChain,Stellar,Terra Classic,Godwoken,Terra2,Stacks,Proton,Conflux,Secret,Boba,Kardia,DFK,Sora,Sifchain,Evmos,smartBCH,Vite,ThunderCore,Velas,VeChain,CSC,Fuse,Elastos,Energi,Litecoin,Nuls,Nahmii,Doge,Meter,Syscoin,Callisto,Kadena,Ergo,OntologyEVM,Genshiro,Wax,Bitcoincash,ORE,ICP,TomoChain,Obyte,Hydra,EnergyWeb,Lamden,XDC,Shiden,Findora,Ubiq,CosmosHub,HPB,Stafi,ZYX,EthereumClassic,Lachain,Polis,GoChain,REIchain,Crab,Polkadot,Curio,LBRY,Echelon,MultiVAC,Zilliqa,Kusama,Palm,Ravencoin,SXnetwork,Bittorrent,Ultra,zkSync,Coti,Date
132999462819,19555795487,3766006451,6612613489,11511074239,4450193667,0,2319400457,5009108528,1753295533,0,0,0,1053094612,512815900,96165828,135469254,0,54213971,438179049,779648,0,1364224049,0,860115627,179105922,0,0,154770504,205547945,51083103,190523427,307616104,0,148114403,0,0,10465837,0,0,194655495,253351884,0,0,2628711,0,0,0,1168457,0,0,74065534,95125635,79036834,366497268,0,8941942025,0,0,0,0,4412096,87123978,0,21351306,0,83018788,65084493,0,0,0,3268787,0,0,0,0,0,12312604,0,13474470,0,0,0,0,0,0,0,0,2259569,0,0,0,0,0,0,0,10607338,4052713,0,0,0,0,0,70076,0,0,0,0,0,0,0,0,0,0,0,0,0,60848054,0,121,0,0,0,1419418,0,0,2021-10-15
135580870187,19766522434,3756016708,6758964906,11501893238,4596154913,0,2193178125,5020482899,1753505433,0,0,0,1065876539,525992041,93529874,137378228,0,57209409,442834648,756844,0,1370838911,0,883695282,190800712,0,0,157103780,203049400,51010878,199248598,294962209,0,151298667,0,0,10978229,0,0,188906746,259562878,0,0,2671352,0,0,0,1169552,0,0,75326777,97182692,79036834,370595087,0,8993510939,0,0,0,0,4496820,87123978,0,20987472,0,80832089,56880825,0,0,0,3259774,0,0,0,0,0,15879460,0,13631898,0,0,0,0,0,0,0,0,2236017,0,0,0,0,0,0,0,10715388,3123722,0,0,0,0,0,70597,0,0,0,0,0,0,0,0,0,0,0,0,0,61008642,0,0,0,0,0,1638291,0,0,2021-10-16
135246986235,19676512041,3831802789,6869553229,11839084417,4569453050,0,2192397635,5051175482,1782680332,0,0,0,1054790349,525529244,95740868,138501468,0,57467053,445774403,760837,0,1348192082,0,901675275,192373252,0,0,155606169,201009396,69128294,195653898,288054261,0,150481913,0,0,11486850,0,0,188364337,234613820,0,0,2593779,0,0,0,1191232,0,0,76929524,94561786,79036834,447785300,0,8935595352,0,0,0,0,4541386,87056108,0,21398299,0,79315381,55865413,0,0,0,3260652,0,0,0,0,0,15900422,0,13673922,0,0,0,0,0,0,0,0,2263201,0,0,0,0,0,0,0,10555607,2966560,0,0,0,0,0,72870,0,0,0,0,0,0,0,0,0,0,0,0,0,63630831,0,0,0,0,0,1817507,0,0,2021-10-17
135723234761,19708668536,3800321957,6902826715,11619999990,4562145424,0,2115093299,5227824400,1802226424,0,0,0,1054666122,524970440,93311742,138962116,0,56973377,435835865,760343,0,1399165339,0,967958812,194940968,0,0,152869007,198639972,68513813,199253171,289840194,0,149072047,0,0,11320102,0,0,184268658,266040727,0,0,2723872,0,0,0,1134777,0,0,75263509,96966765,79036834,445578013,0,8981238706,0,0,0,0,4541386,79667139,0,20184967,0,77951389,54559886,0,0,0,3261155,0,0,0,0,0,15832977,0,15931552,0,0,0,0,0,0,0,0,2374352,0,0,0,0,0,0,0,10498086,2734758,0,0,0,0,0,74407,0,0,0,0,0,0,0,0,0,0,0,0,0,63086539,0,0,0,0,0,1913688,0,0,2021-10-18
133849502475,19830273015,3769629301,6891227334,11307694127,4568242332,0,2019422629,5175301607,1839559132,0,0,0,1053362558,525887469,95169922,139733988,0,58970549,422812253,760082,0,1482879723,0,952611605,196959968,0,0,152084277,196252333,67434307,197254522,303634177,0,147213794,0,0,11317069,0,0,181938551,261105571,0,0,2680654,0,0,0,1151133,0,0,74523143,98559070,79036834,451167525,0,8815039317,0,0,0,0,4393250,76027410,0,20525374,0,74069442,52686577,0,0,0,3256792,0,0,0,0,0,15495047,0,16665393,0,0,0,0,0,0,0,0,2381210,0,0,0,0,0,0,0,10197404,2694843,0,0,0,0,0,71775,0,0,0,0,0,0,0,0,0,0,0,0,0,62621594,0,0,0,0,0,1799464,0,0,2021-10-19
136859175927,20214348700,3841993339,7051561833,11385149445,4667870019,0,2061475820,5432216250,1887665645,0,0,0,1065848755,529190366,98190209,143306166,0,58419122,460613542,750070,0,1478039606,0,960858677,204356079,0,0,153622144,197861104,66894974,201380760,303175000,0,147654905,0,0,11911195,0,0,183414211,277480253,0,0,2669239,0,0,0,1044300,0,0,74188582,103760850,79036834,473899014,0,9177276890,0,0,0,0,4400354,77058081,0,20072792,0,73200726,58393478,0,0,0,3297855,0,0,0,0,0,16202372,0,16564584,0,0,0,0,0,0,0,0,2388660,0,0,0,0,0,0,0,10318041,3115677,0,0,0,0,0,75297,0,0,0,0,0,201079,0,0,0,0,0,0,0,61501805,0,0,0,0,0,1798681,0,0,2021-10-20
144660976370,21017262961,3933638237,7434792179,12289044347,4858418685,0,2119232654,4486749644,1969754837,0,0,0,1078317957,542265101,104407073,148427821,0,111748944,485575128,771879,0,1520822741,0,1045167692,210091311,0,0,161538468,193867889,71324513,208157588,305910830,0,155085534,0,0,12436508,0,0,190863040,299914815,0,0,2940937,0,0,0,1100558,0,0,78833157,106006178,79036834,467486064,0,10022016397,0,0,0,0,4585308,82366311,0,20230367,0,79298981,60610652,0,0,0,3320118,0,0,0,0,0,16316430,0,16575467,0,0,0,0,0,0,0,0,2425686,0,0,0,0,0,0,0,10674843,4096177,0,0,0,0,0,15486,0,0,0,0,0,202117,0,0,0,0,0,0,0,68165590,0,0,0,0,0,1915356,0,0,2021-10-21
142568707174,20979988218,3893391886,7633604870,12425699224,4704084002,0,2056333553,4194994931,1938091384,0,0,0,1041290213,540131581,113983809,145902641,0,111729157,464114322,854773,0,1492471741,0,1061522548,199936187,0,0,157722092,203689528,71839749,202493077,293628936,0,153390129,0,0,12019964,0,0,183512701,293948440,0,0,3253796,0,0,0,1059283,0,0,76467356,106457971,79036834,471417310,0,9868231930,0,0,0,0,4564076,81925544,0,19631192,0,75874983,55835412,0,0,0,3292451,0,0,0,0,0,16040481,0,16604172,0,0,0,0,0,0,0,0,2594471,0,0,0,0,0,0,0,9325983,6703868,0,0,0,0,0,70065,0,0,0,0,0,212930,0,0,0,0,0,0,0,70324755,0,0,0,0,0,1794489,0,0,2021-10-22
140549747790,20884098979,3868441420,7696095267,12423706049,4600270864,0,2039546657,4260516634,1902953264,0,0,0,1026799512,532586014,111299541,145268562,0,110141070,474778618,923934,0,1472168173,0,1036798410,194643569,0,0,155554184,218158727,76111935,196568120,294828122,0,152083464,0,0,12374199,0,0,180280103,299851376,0,0,3219208,0,0,0,1049008,0,0,77287446,104300409,79036834,462782353,0,10030824162,0,0,0,0,4485936,69518535,0,21006635,0,74872648,51891663,0,0,0,3277954,0,0,0,0,0,15892556,0,14191202,0,0,0,0,0,0,0,0,2740987,0,0,0,0,0,0,0,9080519,3876582,0,0,0,0,0,100357,0,0,0,0,0,212111,0,0,0,0,0,0,0,73947354,0,0,0,0,0,1809136,0,0,2021-10-23
144590586303,21035924280,3869711838,8038078361,12900544328,4716726881,0,2058722423,4405445009,1972647335,0,0,0,1015204703,540278711,113837145,147927263,0,108853785,499618148,911431,0,1478178158,0,1043393131,197758505,0,0,185883177,234680265,75411547,198861485,289787461,0,152959256,0,0,13372612,0,0,180149044,309863500,0,0,3331226,0,0,0,1046665,0,0,81035761,105865703,79036834,458249109,0,10004867943,0,0,0,0,4599450,91571655,0,20154782,0,76162046,49645363,0,0,0,8444103,0,0,0,0,0,15723846,0,14394195,0,0,0,0,0,0,0,0,2796676,0,0,0,0,3008141,0,0,9104181,4732874,0,0,0,0,0,81877,0,0,0,0,0,203867,0,0,0,0,0,0,0,76997327,0,0,0,0,0,1771571,0,0,2021-10-24
143455496641,20873755949,3833461320,8122356215,13058174539,4626323147,0,2046400746,4557832896,1995495094,0,0,0,991037406,539176985,119656139,146726686,0,107432172,481618593,960734,0,1476761271,0,1076286487,196859939,0,0,270044963,253968441,73577192,197985003,296624100,0,151300854,0,0,14255086,0,0,172816044,321803637,0,0,3298472,0,0,0,1024465,0,0,78895349,110847357,79036834,459868072,0,9800755427,0,0,0,0,4559155,84393240,0,19728605,0,75816157,44393881,0,0,0,8450414,0,0,0,0,0,15642322,0,14102909,0,0,0,0,0,0,0,0,2840534,0,0,0,0,3043737,0,0,9171065,5313954,0,0,0,0,0,78206,0,0,0,0,0,198561,0,0,0,0,0,0,0,76457954,0,0,0,0,0,1723164,0,0,2021-10-25
147018638166,21299512030,3895355598,8630139137,13459027628,4746314277,0,2067365574,4945560254,2035613906,0,0,0,1013669143,551317207,149861812,149380263,0,111151972,516871964,968595,0,1382549201,0,1141856480,190922398,0,0,270980793,278576907,80612240,204643821,300469568,0,153933308,0,0,16330050,0,0,170549929,350355011,0,0,3358035,0,0,0,863390,0,0,81228458,110318150,79036834,461654477,0,10143901632,0,0,0,0,4605082,94245953,0,30764659,0,78624898,47309456,0,0,0,8443715,0,0,0,1138082,0,15651130,0,14169583,0,0,0,0,0,0,0,0,2951441,0,0,0,0,3124009,0,0,9180162,5637861,0,0,0,0,0,74943,0,0,0,0,0,198892,0,0,0,0,0,0,0,81579361,0,0,0,0,0,1732355,0,0,2021-10-26
145313877364,20035604740,3961661748,8598106800,13087788136,4709083692,0,2091692642,5299562037,2314791496,0,0,0,1010448679,544915807,150731025,150249434,0,108270339,605942883,944326,0,1439852573,0,1160217809,190738786,0,0,268733918,278799765,82834344,197509811,290669661,0,151769228,0,0,15505535,0,0,168751238,360549211,0,0,3456671,0,0,0,867234,0,0,81963165,108306480,79036834,448616818,0,10054025530,0,0,0,0,4669458,91008489,0,34652170,0,78669575,51930865,0,0,0,8445449,0,0,0,1085734,0,15803719,0,15943886,0,0,0,0,0,0,0,0,3067734,0,0,0,0,3128141,0,0,9315424,10100572,0,0,0,0,0,50109,0,0,0,0,0,187267,0,0,0,0,0,0,0,78062854,0,0,0,0,0,1705683,0,0,2021-10-27
140974198612,19651777580,3632084849,8230874916,12182083380,4585990989,0,2150495992,5297295086,2299354576,0,0,0,937906098,507022749,147529712,143087527,0,108462067,540332915,867865,0,1389314693,0,1015701669,190373522,0,0,255911960,271242093,73824550,190434463,257483190,0,138774723,0,0,15330849,0,0,146989474,338918066,0,0,3129395,0,0,0,746325,0,0,76661737,99191887,79036834,424237014,0,9420913324,0,0,0,0,4322160,86120510,0,32465468,0,75980046,46611188,0,0,0,8387584,0,0,0,1085734,0,15514123,0,13452966,0,0,0,0,0,0,0,0,3165369,0,0,0,0,2826579,0,0,8673852,8472667,0,0,0,0,0,45306,0,0,0,0,0,190725,0,0,0,0,0,0,0,69773579,0,0,0,0,0,1548690,0,0,2021-10-28
148281427213,20171774644,3742159381,8486730195,12610320858,4959586293,0,2054406181,5298070824,2427528406,0,0,0,986380039,529794056,149372196,150333707,0,106118969,587730937,894189,0,1463097602,0,1051309828,200555186,0,0,262826287,281431279,77152081,197869637,281735872,0,146134146,0,0,19694393,0,0,149704284,368566270,0,0,3311768,0,0,0,807817,0,0,78773950,100629050,79036834,426525141,0,9918859497,0,0,0,0,4381835,92980157,0,32741581,0,76233645,51440534,0,0,0,8586085,0,0,0,1065720,0,15676738,0,13720272,0,0,0,0,0,0,0,0,2997838,0,0,0,0,3325733,0,0,9259592,8675571,0,0,0,0,0,48020,0,0,0,0,0,189779,0,0,0,0,0,0,0,74004001,0,133,0,0,0,1613907,0,0,2021-10-29
146013151043,20061044395,3829793314,8469319355,12374887791,4924589541,0,2050363057,5184371109,2447624454,0,0,0,974142980,541760370,148884780,295588543,0,105472551,599009798,900487,0,1464157194,0,1073438436,201330139,0,0,262619674,281288238,75537373,201215900,290990957,0,148505530,0,0,24959553,0,0,153117692,354769711,0,0,3397284,0,0,0,4560242,0,0,81437154,108626154,79036834,412760360,0,10099021390,0,0,0,0,4622711,108498944,0,32949880,0,80647873,73176672,0,0,0,8555644,0,0,0,1055618,0,15809969,0,13920661,0,0,0,0,0,0,0,0,2993294,0,0,0,0,3403412,0,0,8869537,10825754,0,0,0,0,0,47692,0,0,0,0,0,184190,0,0,0,0,0,0,0,74385493,0,131,0,0,0,1688109,0,0,2021-10-30
143793118002,19677625856,3977513664,8421296837,12214885684,4931862499,0,2009583760,5111864572,2425374689,0,0,0,972912392,539679257,148137548,291848113,0,107098620,582197586,904896,0,1333188699,0,1038324432,201945135,0,0,263228476,280520423,75427260,199527005,298843977,0,148845686,0,0,24585331,0,0,149902473,324741480,0,0,3247622,0,0,0,4597720,0,0,83655310,108626154,79036834,392269003,0,9951650191,0,0,0,0,4788937,101041195,0,34655860,0,80196158,79285631,0,0,0,8792670,0,0,0,1073974,0,15884190,0,13794120,0,0,0,0,0,0,0,0,3017265,0,0,0,0,3468256,0,0,8839758,12281278,0,0,0,0,0,47196,0,0,0,0,0,180995,0,0,0,0,0,0,0,75211362,0,133,0,0,0,1910502,0,0,2021-10-31
143756472911,19490054917,5899253347,8541587408,12508175672,4947074611,0,2013802003,5294955945,2541925933,0,0,0,967169587,541616143,147281065,294219641,0,106829443,583700215,877056,0,1313061384,0,1019973873,199547638,0,0,266474838,280154004,75977927,198446662,323636927,0,153539860,0,0,26065778,0,0,150083268,325947836,0,0,3197620,0,0,0,4844325,0,0,85254711,108626154,79036834,388965107,0,9877068469,0,0,0,0,4757166,101041195,0,38942580,0,77722047,74026203,0,0,0,8792576,0,0,0,1076366,0,15710492,0,13838198,0,0,0,0,0,0,0,0,2971310,0,0,0,0,3611040,0,0,8755136,12820428,0,0,0,0,0,46818,0,0,0,0,0,180510,0,0,0,0,0,0,0,77012938,0,137,0,0,0,2031920,0,0,2021-01-11
145535760291,19826448366,6043564189,8641219424,12490514487,4987574506,0,1974160675,5129487204,2623625490,0,0,0,973275303,546006034,147283169,297984791,0,129105728,580441904,887705,0,1323648899,0,1024397720,196360831,0,0,266630653,286563666,77251339,194825372,321117266,0,153855479,0,0,26220411,0,0,149985613,338761615,0,0,3334698,0,0,0,4695958,0,0,86715530,108626154,79036834,381716800,0,10089063284,0,0,0,0,4637617,101041195,0,37303213,0,71979942,46199575,0,11808235,0,8798525,0,0,0,1095482,0,15786054,0,13843798,0,0,0,0,0,0,0,0,3065438,0,0,0,0,3613116,0,0,9054620,16365771,0,0,0,0,0,50382,0,0,0,0,0,185155,0,0,0,0,0,0,0,75791162,0,137,0,0,0,1958286,0,0,2021-02-11
153068186452,20012467251,6192929263,8544243029,13157252705,5130988636,0,1977845319,5178907898,2717943651,0,0,0,1043030086,548970134,149093841,306409833,0,130939290,587479028,904832,0,1344798952,0,1025614118,203098679,0,0,268633804,280343556,78363199,200302002,324309367,26782,159002722,0,0,28379279,0,0,149699370,356789316,0,0,3318558,0,0,0,5144948,0,0,88269606,108626154,79036834,383099028,0,10163319375,0,0,0,0,4621138,101041195,0,39105411,0,76401011,47088172,0,11539149,0,8984049,0,0,0,1082709,0,15763889,0,14167835,0,0,0,0,0,0,0,0,3057539,0,0,0,0,3853060,0,0,8841145,9887133,0,0,0,0,0,56524,0,0,0,0,0,184462,0,0,0,0,0,0,0,76997783,0,137,0,0,0,2347418,0,0,2021-03-11
153589621575,20146306025,6142280567,8758933870,14759779757,5186042025,0,1935408079,5058408351,2727281686,0,0,0,996653777,555407045,150555112,318262002,1741316,131750210,617418589,926289,0,1296402605,0,1085310177,204402163,0,0,268351484,285194115,81558293,199593702,300556669,61126,160255500,0,187866,28575577,0,0,148379844,362765137,0,0,3353649,0,0,0,8215042,0,0,93327859,108626154,79036834,375262495,0,10674876074,0,0,0,0,4612199,101041195,0,40939466,0,72158423,45654853,0,12843788,0,8873755,0,0,0,1186917,0,15731353,0,14116293,0,0,0,0,0,0,0,0,3085380,0,0,0,0,3778823,0,0,8642889,10018392,0,0,0,0,0,54119,0,0,0,0,0,187190,0,0,0,0,0,0,0,73027161,0,140,0,0,0,2657008,0,0,2021-04-11
152760224491,20412973209,6079174469,9001130695,14689100245,5075772218,0,1923620871,5164634975,2706865528,0,0,0,973975235,564765750,149547048,324078822,1843287,132516477,629868003,989832,0,1276803785,0,1069513411,200103585,0,0,263523755,290527700,80470885,202146830,293297390,148324351,158383284,0,184593,31426721,0,0,149464282,356419812,0,0,3272703,0,0,0,7616795,0,0,93813294,108626154,79036834,365199452,0,11192182103,0,0,0,0,4773068,101041195,0,41643327,0,68879067,48138319,0,18880262,0,8873118,0,0,0,1194870,0,15517395,0,14064993,0,0,0,0,0,0,0,0,3347308,0,0,0,0,3662571,0,0,8516469,6383519,0,0,0,0,0,54966,0,0,0,0,0,191931,0,0,0,0,0,0,0,73296804,0,140,0,0,0,2820177,0,0,2021-05-11
151583349025,20084580183,6059825218,8924282807,14407300737,5030399616,0,1881202943,5003538476,2694289831,0,0,0,953732488,566584795,148845601,326272563,1828659,134660259,619470604,950647,0,1249241523,0,1063408213,200457812,0,0,262752459,310610645,79245496,202621811,287053183,785302826,154557523,0,178180,32046125,0,0,148901600,365279580,0,0,3205962,0,0,0,6502056,0,0,91344731,108626154,79036834,361791499,0,10963379743,0,0,0,0,4844346,101041195,2411119,42572277,0,72102486,47068163,0,19676454,0,8946158,0,0,0,1266114,0,15368029,0,13843607,0,0,0,0,0,0,0,0,3105326,0,0,0,0,3855061,0,0,8563515,8751831,0,0,0,0,0,56102,0,0,0,0,0,205799,0,0,0,0,0,0,0,73726271,0,144,0,0,0,3813849,0,0,2021-06-11
153600629619,20664623713,6043985345,9188415014,14947973846,4992817791,0,1870095644,5227956027,2627855427,0,0,0,910203576,568875383,148530987,324729524,2079838,137147556,620161669,913354,0,1251771468,0,1067394099,202539050,0,0,261423618,327917912,79297231,203835974,281184353,1083606565,155091580,0,185558,33543480,0,0,145807163,365803161,0,0,3146922,0,0,0,6197371,0,0,91786374,108626154,79036834,325260860,0,11138887036,0,0,0,0,4770479,101041195,2509518,40863793,0,69827911,49078044,0,22589419,0,9072462,0,0,0,1424295,0,15953541,0,13474972,0,0,0,0,0,0,0,0,3026620,0,0,0,0,4258533,0,0,8113245,9401735,0,0,0,0,0,73702,0,0,0,0,0,202305,0,0,0,0,0,0,0,73208625,0,139,0,0,0,3434163,0,0,2021-07-11
157661467355,20928860440,6271041681,10210405186,14903783333,5106877594,0,1885003684,5351115244,2709237265,0,0,0,914137991,577989979,149029527,331834361,2083266,137701105,657699859,939342,0,1282780074,0,1074179908,212215543,0,0,268424094,341612637,80525883,215124671,274108584,1196731929,160244241,0,189060,35592640,0,0,142800702,373028162,0,0,3196582,0,0,0,5840790,0,0,96278150,108626154,79036834,334786657,0,11226513301,0,0,0,0,4811928,101041195,3203457,45668368,0,69246689,45788081,0,23116708,0,13517442,0,0,0,1832487,4878862,16270992,0,13703595,0,0,0,0,0,0,0,0,3039689,0,0,0,0,4420953,0,0,8025039,8481954,0,0,0,0,0,94048,0,0,0,0,0,199041,0,0,0,0,0,0,0,74143130,0,142,0,0,0,3818946,0,0,2021-08-11
161313320665,20667660112,6451099154,10275084410,14998387276,5111957554,0,1873049714,5691790461,2785677298,0,0,0,928748585,594204381,149779235,336637207,2024582,139143839,702865075,948171,0,1284722492,0,1098450120,221061495,0,0,273214060,353569966,87315658,229135232,298879436,1195299097,174839719,0,188539,42727154,0,0,143029513,375561629,0,0,3037019,0,0,0,5875381,0,0,101324345,108626154,80875726,331281158,0,11492925837,0,0,0,0,4909348,101041195,3281841,50287488,0,69723251,43773617,0,24263851,0,13068629,0,0,0,2142618,4806685,16041330,0,13642596,0,0,0,0,0,0,0,0,3023134,0,0,0,0,5086368,0,0,8003035,8253068,0,0,0,0,0,108018,0,0,0,0,0,193226,0,0,0,0,0,0,0,74348178,0,142,0,0,0,4053859,0,0,2021-09-11
160271241712,20619773954,6653810189,10409234200,14475921162,5028227478,0,1880325944,5404601220,2746997367,0,0,0,920454800,580770212,150948171,340710611,1947117,135852113,677660336,940598,0,1282886785,97320637,1114173193,219546001,0,0,277276418,361907962,83933358,224200265,288099452,1209408614,175753733,0,177483,41368535,0,0,142127811,357960524,0,0,3142683,0,0,0,7132615,0,0,102091913,102630553,83718741,323029935,0,11079382353,0,0,0,0,4752004,98566625,3271240,45849325,0,64677543,42940407,0,27317210,0,12894372,0,0,0,2006420,5339198,16478445,0,13785551,0,0,0,0,0,0,0,0,3001492,0,0,0,0,4569033,0,0,7741419,5743273,0,0,0,0,0,110446,0,0,0,0,0,199477,0,0,0,0,0,0,0,73546723,0,143,0,0,0,4451751,0,0,2021-10-11
158090966006,20307502185,6254404049,10119407952,13878442185,4897687635,4837409,1777858763,5114744746,2679679565,0,0,0,891459808,566663807,150112997,320124222,2258433,133952390,617746694,920516,0,1093605043,95215588,1037992367,212716570,0,0,272682079,375411375,82484682,220563663,273340357,1209184705,167395269,0,187422,41266330,0,0,137322148,339994820,0,0,2946247,0,0,0,13390084,0,0,97877662,86722466,78348052,316472553,0,10806356715,0,0,0,0,4535738,98316960,3411478,43943827,0,63959582,38225763,0,27195558,0,12856332,0,0,0,2000097,5170319,15549078,0,13265815,0,0,0,0,0,0,0,0,2986812,0,0,0,0,4372892,0,0,7419925,7418564,0,0,0,0,0,114116,0,0,0,0,0,208511,0,0,0,0,0,0,0,68605509,0,143,0,0,0,4185829,0,0,2021-11-11
160155088401,20492919308,6427904897,10231251465,14240861385,4960300636,299103727,1801576095,5003978863,2732673802,0,0,0,932427007,573970272,158535528,329755378,2437778,133414661,647512144,882095,0,1111561244,95753987,1064457089,214645994,0,0,273992789,397991285,82162993,221089890,282817457,1272087967,167916511,0,198097,44408877,0,0,133753617,358999721,0,0,3124381,0,0,0,10878742,0,0,99674081,92217121,78150511,318485514,0,11227318478,0,0,0,0,4573251,92586532,5023051,48798993,0,63390960,39681117,0,28456715,0,8748877,0,0,0,2107460,5565245,14514206,0,13352819,0,0,0,0,0,0,0,0,2924774,0,0,0,0,4532596,0,0,7646575,5168699,0,0,0,0,0,134328,0,0,0,0,0,195145,0,0,0,0,0,0,0,69357723,0,143,0,0,0,4705883,0,0,2021-12-11
158788044513,20533960526,6351666457,10200803141,14093367089,4929413918,332858199,1746492998,5165258562,2687421578,0,0,0,932145316,576713602,153321882,322228443,2189496,131873775,640458686,876649,0,1098961123,95328000,1033079465,212677613,0,0,271227281,392358443,94117248,219749234,299638332,1337879326,164378948,0,197030,46427758,0,0,131694592,372222293,0,0,3024229,0,0,0,12365698,0,0,98682886,91273004,77125609,314010767,0,11098380926,0,0,0,0,4434457,89404978,7193393,44669166,0,60827556,37361981,0,28334601,0,8775326,0,0,0,2295880,5756833,14297880,0,13234528,0,0,0,0,0,0,0,0,2936312,0,0,0,0,4609179,0,0,7445883,6508310,0,0,0,0,0,150986,0,0,0,0,0,199592,0,0,0,0,0,0,0,67825712,0,143,0,0,0,4665337,0,0,2021-11-13
159648503274,20803465830,6506271656,10642504748,14364669886,4926382503,407289689,1756098233,5203257275,2663047947,0,0,0,926167585,585944372,151728397,328351449,2803074,130876048,653054314,892891,0,1096744733,96084371,1028079893,212927028,0,0,272358126,404793069,93124318,218307794,305327653,1356199203,171173913,0,197720,47817826,0,0,133441098,385955790,0,0,2964477,0,0,0,13668089,0,0,96700653,91851364,78701656,320099786,0,11372495809,0,0,0,0,3957279,89654002,8810114,44231676,0,57380743,36914111,0,28513529,0,8860060,0,0,0,2835233,6405775,14879509,0,13218611,0,0,0,0,0,0,0,0,2950605,0,0,0,0,4799255,0,0,7326074,5395165,0,155017,0,0,0,161453,0,0,0,0,2178644,198493,0,0,0,0,0,0,0,70729648,0,142,0,0,0,4866391,0,0,2021-11-14
159925286134,20647959271,6740778463,10616267622,14178358793,4920989197,576471100,1751757371,5222397588,2684380941,0,0,0,913837413,591672953,158175557,334216600,4003487,131060332,672192778,885493,0,1094765349,96928187,1016041341,218252758,0,0,273034740,413945387,89644867,221947867,324079493,1358482491,171942980,0,203288,49950211,0,0,132989389,418777957,0,0,2968997,0,0,0,13990193,0,0,94985663,92190476,79897075,327272920,0,11296870967,0,0,0,0,3949211,90376863,15966644,45146097,0,57145732,36838668,0,29398090,0,8924304,0,0,0,3305969,6537871,15146554,0,13333221,0,0,0,0,0,0,0,0,2985282,0,0,0,0,5043998,0,0,8232505,5727820,0,700206,0,0,0,182443,0,0,0,0,2270924,199797,0,0,0,0,0,0,0,70105365,0,145,0,0,0,4697325,0,0,2021-11-15
156945804365,19944498141,6703089499,10557132576,13885793869,4808136000,599891440,1699496571,4972007312,2599951463,0,0,0,878401227,578707987,143471335,326703214,13521496,130421868,619096127,961037,0,1052903696,94748243,976056757,208478708,0,0,266688421,415861603,85660571,214276105,323011065,1336193415,164270239,0,206302,49867946,0,0,130048859,445758833,0,0,2964481,0,0,0,12875870,0,0,91552576,86159418,76706845,323405355,0,10764625939,0,0,0,0,3819972,93782199,214080529,42756514,0,60009749,34425791,0,27914185,0,8649552,0,0,0,3142198,6321287,14149151,0,13256011,0,0,0,0,0,0,0,0,2935013,0,0,0,0,4493947,0,0,7205411,5627805,0,714239,0,0,0,214799,0,137010,0,0,2278227,189612,0,0,0,0,0,0,0,68232943,0,145,0,0,0,4138686,0,0,2021-11-16
149868457049,19483293343,6309351981,10807554195,13174161949,4617268358,551187486,1617071085,4753485385,2447055721,0,0,0,879265168,539896393,124626847,306680530,33399661,125739847,576700054,881361,0,1126321958,91258747,912498750,197860340,0,0,250860665,414324989,83046557,205479571,294238200,1208632069,156356980,0,233189,46799444,0,0,124975792,410466498,0,0,2779048,0,0,0,12988945,0,0,86047934,78924365,73218366,306690089,0,10025064887,0,0,0,0,3596226,80414384,305599728,40156360,0,51129933,33867766,0,25449690,0,8722518,0,0,0,3003497,6478607,15855654,0,12719201,0,0,0,0,0,0,0,0,2933019,0,0,0,0,4760998,0,0,6870074,6791946,0,674048,0,0,0,186017,0,215027,0,0,2340589,187419,0,0,0,0,0,0,0,63339332,0,194,0,0,0,3965973,0,0,2021-11-17
152839831987,19215067758,6346587272,11374883255,13218082324,4677346004,656182462,1627754414,4698237455,2450659648,0,0,0,877896282,688578535,119341830,320334859,58609083,128108633,616844398,883191,92220192,1093810449,91978111,907147162,202660193,0,0,256996721,412444280,91646696,206455944,292837605,1249171008,157801935,0,233189,48934004,0,0,124710834,426198224,0,0,2898632,0,0,0,11690761,0,0,85829545,85186853,75472600,309725023,0,9996288265,0,0,0,0,4035784,76366172,326722370,43307514,0,52331314,33917441,0,25625610,0,9062142,0,0,0,3076623,6609541,16397967,0,12770212,0,0,0,0,0,0,0,0,2965985,0,0,0,0,5023598,0,0,6597569,5420385,0,671214,0,0,0,178815,0,170306,0,0,2446739,191319,0,0,0,0,0,0,0,59292114,0,218,0,0,0,4673878,0,0,2021-11-18
